upc,week_ending,sub_group,own_lift,peer_net_change,cannibalization_rate
7514060021,2025-04-19,CRYSTAL GEYSER (CG ROXANE LLC)|8 FLUID OUNCE|MULTI PACK,224.34830678797812,-201.62732281203185,0.8987245132301405
7929800085,2025-04-19,EVIAN (EVIAN WATERS OF FRANCE INC)|16.9 FLUID OUNCE|SINGLE PACK,17.06283759367882,65.82305146710496,-3.857684931109587
63256500005,2025-04-19,FIJI (NATURAL WATERS OF VITI LIMITED)|33.8 FLUID OUNCE|MULTI PACK,29.497654336797893,241.0498595112433,-8.171831453409403
85589100602,2025-04-19,CFORCE (CFORCE BOTTLING CO)|33.8 FLUID OUNCE|SINGLE PACK,28.821767186470936,-2.670995042502808,0.09267284081583259
200027378354,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,352.03006936292036,16106.550385897408,-45.75333696648678
200027647335,2025-04-19,PRIVATE LABEL|20 FLUID OUNCE|SINGLE PACK,24.06325615874333,141.18077879365376,-5.867068773332076
200028430219,2025-04-19,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,71.4590557324936,-3224.335723985806,45.121443194772695
200028969385,2025-04-19,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,44.05275070850888,-3224.335723985806,73.19260822827617
200029309153,2025-04-19,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,471.58885704263275,-3224.335723985806,6.837175382399501
200029999708,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,236.99623857008487,16106.550385897408,-67.96120682368702
200030007502,2025-04-19,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,97.76669536181521,-3224.335723985806,32.97989885055618
200030028708,2025-04-19,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,53.582424336461486,-3224.335723985806,60.175248953633606
200030851440,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|SINGLE PACK,9.118347971029708,751.6991151392514,-82.43808171474774
200031445118,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|SINGLE PACK,74.8238115398471,751.6991151392514,-10.046255325270849
200031861732,2025-04-19,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,313.1429166721514,-3224.335723985806,10.296690591796338
200037913222,2025-04-19,PRIVATE LABEL|33.8 FLUID OUNCE|SINGLE PACK,101.75576860642934,114.72773882063436,-1.1274814233321548
200039811528,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,3661.1635290243375,16106.550385897408,-4.399298271768166
200049679766,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,195.59132320794487,16106.550385897408,-82.34798007258006
200055556158,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|SINGLE PACK,32.75073333644685,751.6991151392514,-22.95213079405213
200068238756,2025-04-19,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,200.24859023019894,-3224.335723985806,16.10166503683856
200068933870,2025-04-19,PRIVATE LABEL|128 FLUID OUNCE|SINGLE PACK,1152.8484911486785,-3224.335723985806,2.796842558880511
200068979537,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,204.14700120315615,16106.550385897408,-78.89682577246889
200079366791,2025-04-19,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,884.3937705472745,16106.550385897408,-18.211967250663086
200083632265,2025-04-19,PRIVATE LABEL|33.8 FLUID OUNCE|SINGLE PACK,243.05853144332764,114.72773882063436,-0.472016917650902
